time	hru_snow(1)	hru_snow(2)	hru_snow(3)	hru_snow(4)	hru_snow(5)	hru_snow(6)	hru_snow(7)	hru_snow(8)	hru_snow(9)	hru_snow(10)	hru_snow(11)	hru_snow(12)	hru_snow(13)	hru_snow(14)	hru_snow(15)	hru_snow(16)	hru_snow(17)	hru_snow(18)	hru_snow(19)	hru_snow(20)	hru_snow(21)	hru_snow(22)	hru_snow(23)	hru_snow(24)	hru_snow(25)	hru_snow(26)	hru_snow(27)	hru_snow(28)	hru_snow(29)	hru_snow(30)	hru_snow(31)	hru_snow(32)	hru_snow(33)	hru_snow(34)	hru_snow(35)	hru_snow(36)	hru_snow(37)	hru_snow(38)	hru_snow(39)	hru_snow(40)	hru_snow(41)	hru_snow(42)	hru_snow(43)	hru_snow(44)	hru_snow(45)	hru_snow(46)	hru_snow(47)	hru_snow(48)
2022-03-05T06:00	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0	0.03003906	0.03003906	0	0.03003906	0	0	0	0	0.03003906	0.03003906	0.03003906	0.03003906	0	0.03003906	0.03003906	0	0	0	0	0.03003906	0.03003906	0.03003906	0.03003906	0	0.03003906	0	0.03003906	0	0.03003906	0	0.03003906	0	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0	0.03003906
2022-03-05T07:00	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.03726024	0	0.05863557	0.05863557	0	0.05863557	0	0	0	0	0.05863557	0.05863557	0.05863557	0.05863557	0	0.05863557	0.05863557	0	0	0	0	0.05863557	0.05863557	0.05863557	0.05863557	0	0.05863557	0	0.05863557	0	0.05863557	0	0.05863557	0	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0	0.04829438
2022-03-05T08:00	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.1900198	0	0.2503255	0.2503255	0	0.2503255	0	0	0	0	0.2503255	0.2503255	0.2503255	0.2503255	0	0.2503255	0.2503255	0	0	0	0	0.2503255	0.2503255	0.2503255	0.2503255	0	0.2503255	0	0.2503255	0	0.2503255	0	0.2503255	0	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0	0.2382644
2022-03-05T09:00	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.300448	0	0.3457038	0.3457038	0	0.3457038	0	0	0	0	0.3457038	0.3457038	0.3457038	0.3457038	0	0.3457038	0.3457038	0	0	0	0	0.3457038	0.3457038	0.3457038	0.3457038	0	0.3457038	0	0.3457038	0	0.3457038	0	0.3457038	0	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0	0.3457038
2022-03-05T10:00	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.5950699	0	0.6847039	0.6847039	0	0.6847039	0	0	0	0	0.6847039	0.6847039	0.6847039	0.6847039	0	0.6847039	0.6847039	0	0	0	0	0.6847039	0.6847039	0.6847039	0.6847039	0	0.6847039	0	0.6847039	0	0.6847039	0	0.6847039	0	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0	0.6847039
2022-03-05T11:00	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0	0.2655996	0.2655996	0	0.2655996	0	0	0	0	0.2655996	0.2655996	0.2655996	0.2655996	0	0.2655996	0.2655996	0	0	0	0	0.2655996	0.2655996	0.2655996	0.2655996	0	0.2655996	0	0.2655996	0	0.2655996	0	0.2655996	0	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0	0.2655996
2022-03-05T12:00	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0	0.01434068	0.01434068	0	0.01434068	0	0	0	0	0.01434068	0.01434068	0.01434068	0.01434068	0	0.01434068	0.01434068	0	0	0	0	0.01434068	0.01434068	0.01434068	0.01434068	0	0.01434068	0	0.01434068	0	0.01434068	0	0.01434068	0	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0	0.01434068
2022-03-05T13:00	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01820742	0	0.01909262	0.01909262	0	0.01909262	0	0	0	0	0.01909262	0.01909262	0.01909262	0.01909262	0	0.01909262	0.01909262	0	0	0	0	0.01909262	0.01909262	0.01909262	0.01909262	0	0.01909262	0	0.01909262	0	0.01909262	0	0.01909262	0	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0	0.01909262
2022-03-05T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T08:00	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0	0.02910564	0.02910564	0	0.02910564	0	0	0	0	0.02910564	0.02910564	0.02910564	0.02910564	0	0.02910564	0.02910564	0	0	0	0	0.02910564	0.02910564	0.02910564	0.02910564	0	0.02910564	0	0.02910564	0	0.02910564	0	0.02910564	0	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0	0.02910564
2022-03-06T09:00	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.01374785	0.04624658	0.04624658	0.01879293	0.04624658	0	0	0	0	0.04624658	0.04624658	0.04624658	0.04624658	0	0.04624658	0.04624658	0	0	0	0	0.04624658	0.04624658	0.04624658	0.04624658	0.0164806	0.04624658	0	0.04624658	0	0.04624658	0	0.04624658	0	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.01568179	0.04624658
2022-03-06T10:00	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.0436003	0.1187137	0.1187137	0.05644296	0.1187137	0	0	0	0	0.1187137	0.1187137	0.1187137	0.1187137	0	0.1187137	0.1187137	0	0	0	0	0.1187137	0.1187137	0.1187137	0.1187137	0.05050728	0.1187137	0	0.1187137	0	0.1187137	0	0.1187137	0	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.04845677	0.1187137
2022-03-06T11:00	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.01917478	0.09631168	0.09631168	0.02740505	0.09631168	0	0	0	0	0.09631168	0.09631168	0.09631168	0.09631168	0	0.09631168	0.09631168	0	0	0	0	0.09631168	0.09631168	0.09631168	0.09631168	0.02364014	0.09631168	0	0.09631168	0	0.09631168	0	0.09631168	0	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.0223268	0.09631168
2022-03-06T12:00	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0	0.1440008	0.1440008	0	0.1440008	0	0	0	0	0.1440008	0.1440008	0.1440008	0.1440008	0	0.1440008	0.1440008	0	0	0	0	0.1440008	0.1440008	0.1440008	0.1440008	0	0.1440008	0	0.1440008	0	0.1440008	0	0.1440008	0	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0	0.1440008
2022-03-06T13:00	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.09194506	0	0.1592749	0.1592749	0	0.1592749	0	0	0	0	0.1592749	0.1592749	0.1592749	0.157103	0	0.1592749	0.1592749	0	0	0	0	0.1592749	0.1592749	0.1592749	0.1592749	0	0.1592749	0	0.1592749	0	0.1592749	0	0.1592749	0	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0	0.1226417
2022-03-06T14:00	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0	0.07153369	0.07153369	0	0.07153369	0	0	0	0	0.07153369	0.07153369	0.07153369	0.07153369	0	0.07153369	0.07153369	0	0	0	0	0.07153369	0.07153369	0.07153369	0.07153369	0	0.07153369	0	0.07153369	0	0.07153369	0	0.07153369	0	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0	0.07153369
2022-03-06T15:00	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.1820882	0	0.2050123	0.2050123	0	0.2050123	0	0	0	0	0.2050123	0.2050123	0.2050123	0.2050123	0	0.2050123	0.2050123	0	0	0	0	0.2050123	0.2050123	0.2050123	0.2050123	0	0.2050123	0	0.2050123	0	0.2050123	0	0.2050123	0	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0	0.2050123
2022-03-06T16:00	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0	0.05575046	0.05575046	0	0.05575046	0	0	0	0	0.05575046	0.05575046	0.05575046	0.05575046	0	0.05575046	0.05575046	0	0	0	0	0.05575046	0.05575046	0.05575046	0.05575046	0	0.05575046	0	0.05575046	0	0.05575046	0	0.05575046	0	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0	0.05575046
2022-03-06T17:00	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0	0.004751942	0.004751942	0	0.004751942	0	0	0	0	0.004751942	0.004751942	0.004751942	0.004751942	0	0.004751942	0.004751942	0	0	0	0	0.004751942	0.004751942	0.004751942	0.004751942	0	0.004751942	0	0.004751942	0	0.004751942	0	0.004751942	0	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0	0.004751942
2022-03-06T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09T12:00	0.0006911915	0.00243645	0	0	0	0.00571961	0	0	0	0	0	0	0.009503883	0	0	0	0	0.002013095	0.005330815	0	0	0	0.003931152	0	0	0	0	0	0	0	0	0	0	0.004164429	0	0.002056295	0	0.007620387	0	0.009503883	0	0.00897685	0	0.007188392	0.003974351	0.002704287	0	0
2022-03-09T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
